1722003424.15000	-0.21881	0.12263	9.82756
1722003424.20000	-0.27332	0.04933	9.79895
1722003424.25000	-0.28929	0.04859	9.79870
1722003424.30000	-0.27811	0.08874	9.85739
1722003424.35000	-0.26362	0.04773	9.84364
1722003424.40000	-0.27578	-0.08585	9.84917
1722003424.45000	-0.18308	-0.27591	9.80435
1722003424.50000	-0.15116	-0.31594	9.85666
1722003424.55000	-0.26448	-0.36345	9.86856
1722003424.60000	-0.15030	-0.13815	9.78078
1722003424.65000	-0.25982	-0.29359	9.82670
1722003424.70000	-0.20039	-0.29237	9.79048
1722003424.75000	-0.19266	-0.42325	9.83382
1722003424.80000	-0.24300	-0.27223	9.79944
1722003424.85000	-0.25982	-0.18064	9.90896
1722003424.90000	-0.37904	0.02023	10.06366
1722003424.95000	-0.35964	-0.10329	9.98484
1722003425.00000	-0.37192	0.07475	10.00019
1722003425.05000	-0.30095	0.43056	10.07876
1722003425.10000	-0.45983	-0.34111	9.68219
1722003425.15000	-0.72785	-0.58790	9.93879
1722003425.20000	-0.64682	-1.00780	9.48574
1722003425.25000	-0.73841	-0.72713	9.85985
1722003425.30000	-0.67322	-0.92247	9.75806
1722003425.35000	-0.73191	-1.07594	9.74800
1722003425.40000	-0.83934	-1.11094	9.97821
1722003425.45000	-0.65283	-1.15403	9.71227
1722003425.50000	-0.46081	-1.59457	9.68943
1722003425.55000	-0.36835	-1.64306	9.88489
1722003425.60000	-0.05502	-2.23326	9.20101
1722003425.65000	-0.37204	-1.92607	9.48979
1722003425.70000	-0.43367	-1.70592	9.26142
1722003425.75000	-0.70551	-1.70716	9.69189
1722003425.80000	-0.90134	-1.67707	9.90417
1722003425.85000	-0.96629	-1.40107	9.90061
1722003425.90000	-1.05077	-1.49929	9.75057
1722003425.95000	-1.15844	-1.41887	9.49790
1722003426.00000	-1.23543	-1.28430	9.75720
1722003426.05000	-1.40805	-1.25631	9.47776
1722003426.10000	-1.82182	-1.04684	9.30046
1722003426.15000	-3.41452	-0.83333	9.12047
1722003426.20000	-4.67448	-1.40180	8.37274
1722003426.25000	-5.65071	-1.46417	7.44514
1722003426.30000	-6.86549	-1.22279	7.17061
1722003426.35000	-7.45016	-0.97968	6.60803
1722003426.40000	-7.82574	-0.55217	6.27640
1722003426.45000	-8.30335	-0.41637	5.83833
1722003426.50000	-8.10494	-0.29863	5.47306
1722003426.55000	-8.36831	0.05559	5.39202
1722003426.60000	-8.34424	0.22675	5.34954
1722003426.65000	-8.61092	0.20109	5.04627
1722003426.70000	-9.02505	0.55174	4.89292
1722003426.75000	-8.86666	0.43388	4.54177
1722003426.80000	-8.67538	-0.29532	3.77317
1722003426.85000	-8.72117	-0.60852	3.19598
1722003426.90000	-8.84224	-1.14286	2.58061
1722003426.95000	-8.86065	-1.39456	2.14168
1722003427.00000	-9.17423	-1.79237	1.56977
1722003427.05000	-9.66560	-0.99615	1.40953
1722003427.10000	-10.53033	-1.34765	0.35953
1722003427.15000	-10.11395	-0.78321	-0.30397
1722003427.20000	-10.58202	-0.65751	-0.71577
1722003427.25000	-9.91044	-0.37859	-1.38854
1722003427.30000	-9.47590	0.12539	-1.81711
1722003427.35000	-9.46153	0.41030	-2.95675
1722003427.40000	-9.36097	0.38636	-3.89527
1722003427.45000	-8.82467	0.83767	-4.04850
1722003427.50000	-8.59723	0.83887	-4.28553
1722003427.55000	-8.56371	1.21356	-4.60515
1722003427.60000	-8.17824	1.33925	-4.94393
1722003427.65000	-7.60244	1.40988	-5.12709
1722003427.70000	-7.33309	1.51642	-5.44671
1722003427.75000	-6.93086	1.57269	-5.62987
1722003427.80000	-7.07212	1.50685	-6.32299
1722003427.85000	-6.92368	1.77859	-6.50735
1722003427.90000	-7.08409	1.55952	-7.01731
1722003427.95000	-7.47794	2.10181	-7.26152
1722003428.00000	-6.38737	1.07589	-7.63980
1722003428.05000	-4.88143	0.80774	-7.24477
1722003428.10000	-5.32436	0.76943	-8.06118
1722003428.15000	-5.54821	1.05794	-7.62424
1722003428.20000	-5.28125	0.34805	-8.92309
1722003428.25000	-4.66714	0.46657	-8.79979
1722003428.30000	-4.19908	0.64254	-8.86085
1722003428.35000	-3.82797	0.79338	-9.01527
1722003428.40000	-3.45209	0.92266	-8.79860
1722003428.45000	-3.44490	0.67367	-9.29420
1722003428.50000	-3.11929	0.77661	-9.59108
1722003428.55000	-2.65003	0.77542	-10.20041
1722003428.60000	-2.47046	0.99928	-9.82810
1722003428.65000	-2.37948	1.04357	-9.63896
1722003428.70000	-2.11852	1.13574	-9.15772
1722003428.75000	-1.90543	1.16871	-9.38941
1722003428.80000	-1.91476	1.26644	-9.59162
1722003428.85000	-1.72507	1.10303	-9.41790
1722003428.90000	-1.64723	1.11383	-9.69144
1722003428.95000	-1.52690	1.08498	-9.55209
1722003429.00000	-1.31634	1.02260	-9.75578
1722003429.05000	-1.25347	1.10094	-9.59642
1722003429.10000	-0.98373	1.08338	-9.62478
1722003429.15000	-0.88391	0.72953	-9.40255
1722003429.20000	-0.74222	0.56206	-9.28590
1722003429.25000	-0.72086	0.73960	-9.57248
1722003429.30000	-0.69507	0.66200	-10.32487
1722003429.35000	-0.18602	0.56390	-10.59093
1722003429.40000	0.25745	0.84777	-10.25538
1722003429.45000	0.29748	0.71443	-10.05058
1722003429.50000	0.46961	0.62578	-9.75149
1722003429.55000	0.54488	0.77250	-9.42440
1722003429.60000	0.67822	0.83856	-9.57640
1722003429.65000	0.63168	0.85673	-9.43656
1722003429.70000	0.54623	0.86778	-9.49255
1722003429.75000	0.42640	0.99449	-9.56499
1722003429.80000	0.20773	1.29690	-9.58574
1722003429.85000	0.50436	1.38701	-10.12057
1722003429.90000	0.27120	1.02211	-9.86297
1722003429.95000	0.09133	0.75985	-9.74486
1722003430.00000	0.41694	0.40920	-10.25145
1722003430.05000	0.21411	0.34535	-10.03511
1722003430.10000	0.16684	0.24897	-9.85646
1722003430.15000	0.06739	0.32411	-9.70520
1722003430.20000	0.10815	0.21201	-9.56830
1722003430.25000	0.09833	0.36168	-9.95113
1722003430.30000	-0.21034	0.63296	-9.97894
1722003430.35000	-0.42462	0.64015	-9.54917
1722003430.40000	-0.29174	0.75028	-9.91908
1722003430.45000	-0.49645	1.02681	-9.92267
1722003430.50000	-0.83762	1.11659	-9.80177
1722003430.55000	-0.86635	1.03040	-9.81374
1722003430.60000	-0.86156	1.06631	-9.78501
1722003430.65000	-0.76101	0.99928	-9.69163
1722003430.70000	-0.83523	0.91787	-9.77782
1722003430.75000	-0.81248	0.88675	-9.74191
1722003430.80000	-0.72749	0.76943	-9.76106
1722003430.85000	-0.57545	0.74788	-9.75508
1722003430.90000	-0.48807	0.71197	-9.77782
1722003430.95000	-0.51919	0.70120	-9.79339
1722003431.00000	-0.47370	0.61142	-9.75149
1722003431.05000	-0.60299	0.55036	-9.79698
1722003431.10000	-0.56229	0.52044	-9.79698
1722003431.15000	-0.53236	0.51565	-9.78620
1722003431.20000	-0.54074	0.52522	-9.80895
1722003431.25000	-0.33005	0.49769	-9.77902
1722003431.30000	-0.21752	0.42706	-9.78501
1722003431.35000	-0.14809	0.37439	-9.81254
1722003431.40000	-0.16245	0.36721	-9.80895
1722003431.45000	-0.24146	0.29777	-9.78381
1722003431.50000	-0.27019	0.24510	-9.81613
1722003431.55000	-0.33125	0.21398	-9.77304
1722003431.60000	-0.44018	0.18046	-9.80895
1722003431.65000	-0.34681	0.21398	-9.79698
1722003431.70000	-0.33962	0.18285	-9.79698
1722003431.75000	-0.26780	0.12659	-9.80775
1722003431.80000	-0.38751	0.07511	-9.79937
1722003431.85000	-0.16605	0.09786	-9.80296
1722003431.90000	-0.17964	0.13564	-9.80146
1722003431.95000	-0.12366	0.19175	-9.79360
1722003432.00000	-0.04348	0.17567	-9.81705
1722003432.05000	-0.14760	0.16879	-9.80109
1722003432.10000	-0.22127	0.11047	-9.78881
1722003432.15000	-0.14956	0.15541	-9.79790
1722003432.20000	0.01729	0.28408	-9.80932
1722003432.25000	-0.02371	0.18476	-9.85708
1722003432.30000	0.03277	0.22650	-9.81410
1722003432.35000	-0.00370	0.21398	-9.81325
1722003432.40000	0.01312	0.18205	-9.80097
1722003432.45000	0.00772	0.16536	-9.78869
1722003432.50000	-0.02543	0.17764	-9.79360
1722003432.55000	-0.04373	0.15333	-9.80281
1722003432.60000	-0.02654	0.18009	-9.81853
1722003432.65000	-0.04164	0.13393	-9.82209
1722003432.70000	-0.00923	0.06370	-9.83228
1722003432.75000	0.01729	-0.03428	-9.79569
1722003432.80000	0.00919	-0.10009	-9.76303
1722003432.85000	-0.09640	0.01066	-9.84456
1722003432.90000	0.03571	0.00034	-9.80932
1722003432.95000	0.01950	-0.00960	-9.79127
1722003433.00000	0.02638	0.00194	-9.80625
1722003433.05000	0.02429	-0.01108	-9.80895
1722003433.10000	0.02564	-0.00629	-9.81509
1722003433.15000	0.02908	-0.00359	-9.82123
1722003433.20000	0.02503	-0.00960	-9.81116
1722003433.25000	0.02135	-0.00985	-9.81435
1722003433.30000	0.03583	-0.00150	-9.81460
1722003433.35000	0.01877	-0.00482	-9.80895
1722003433.40000	0.02392	-0.00162	-9.81361
1722003433.45000	0.02669	-0.00749	-9.80655
1722003433.50000	0.01711	-0.00150	-9.81374
1722003433.55000	0.02190	-0.00270	-9.81733
1722003433.60000	0.03387	-0.00629	-9.79937
1722003433.65000	0.02549	0.00089	-9.80416
1722003433.70000	0.02908	-0.00629	-9.80895
1722003433.75000	0.02549	-0.00988	-9.83528
1722003433.80000	0.00993	-0.00629	-9.82331
1722003433.85000	0.02190	-0.01706	-9.82810
1722003433.90000	0.02429	-0.00629	-9.82331
1722003433.95000	0.02310	-0.00629	-9.81134
1722003434.00000	0.02429	-0.00150	-9.79937
1722003434.05000	0.02669	-0.00868	-9.79458
1722003434.10000	0.01711	0.00329	-9.81374
1722003434.15000	0.02190	-0.00629	-9.81493
1722003434.20000	0.01950	-0.01108	-9.81374
1722003434.25000	0.02190	-0.00030	-9.82092
1722003434.30000	0.02190	-0.00868	-9.81374
1722003434.35000	0.02549	0.00089	-9.82092
1722003434.40000	0.02429	-0.00150	-9.80416
1722003434.45000	0.02549	-0.00988	-9.82212
1722003434.50000	0.02429	-0.00868	-9.81374
1722003434.55000	0.02669	-0.01108	-9.82331
1722003434.60000	0.03387	-0.00629	-9.83289
1722003434.65000	0.02908	0.00209	-9.80895
1722003434.70000	0.01472	-0.00389	-9.80895
1722003434.75000	0.02549	-0.00988	-9.80895
1722003434.80000	0.02908	-0.00150	-9.82331
1722003434.85000	0.02669	0.00089	-9.81613
1722003434.90000	0.02908	-0.00389	-9.81374
1722003434.95000	0.02070	-0.00150	-9.81134
1722003435.00000	0.02429	0.00329	-9.82331
1722003435.05000	0.02429	-0.00150	-9.81853
1722003435.10000	0.02687	-0.00150	-9.81337
1722003435.15000	0.02908	-0.00150	-9.80895
1722003435.20000	0.02049	-0.01059	-9.80895
1722003435.25000	0.02908	-0.00629	-9.81079
1722003435.30000	0.01950	0.00010	-9.81374
1722003435.35000	0.02834	0.00329	-9.81828
1722003435.40000	0.03276	0.00108	-9.83031
1722003435.45000	0.02663	-0.00383	-9.83277
1722003435.50000	0.02049	-0.01292	-9.80907
1722003435.55000	0.01950	-0.00629	-9.81411
1722003435.60000	0.02466	-0.00629	-9.81681
1722003435.65000	0.02466	-0.00629	-9.81067
1722003435.70000	0.01950	-0.00187	-9.81779
1722003435.75000	0.03289	-0.00911	-9.82331
1722003435.80000	0.02908	-0.00383	-9.81632
1722003435.85000	0.02171	-0.00261	-9.81263
1722003435.90000	0.02000	0.00304	-9.81349
1722003435.95000	0.02908	-0.00469	-9.81214
1722003436.00000	0.02613	-0.00518	-9.81263
1722003436.05000	0.02429	-0.00580	-9.80895
1722003436.10000	0.02429	-0.00629	-9.82810
1722003436.15000	0.02429	-0.00187	-9.82368
1722003436.20000	0.01717	-0.00027	-9.82565
1722003436.25000	0.01987	-0.00150	-9.82737
1722003436.30000	0.03240	-0.00150	-9.80674
1722003436.35000	0.02626	-0.00432	-9.81484
1722003436.40000	0.02429	-0.01464	-9.82147
1722003436.45000	0.02503	-0.00629	-9.81300
1722003436.50000	0.02699	-0.00629	-9.81521
1722003436.55000	0.02086	-0.00629	-9.81988
1722003436.60000	0.02429	-0.02065	-9.81853
1722003436.65000	0.03028	-0.00629	-9.82212
1722003436.70000	0.03148	-0.00389	-9.82571
1722003436.75000	0.03267	-0.00509	-9.82212
1722003436.80000	0.02908	0.00329	-9.82810
1722003436.85000	0.02788	-0.00270	-9.82810
1722003436.90000	0.02669	-0.00868	-9.82331
1722003436.95000	0.02549	-0.01108	-9.83648
1722003437.00000	0.02429	0.00329	-9.83289
1722003437.05000	0.02908	-0.00629	-9.84127
1722003437.10000	0.02429	-0.01108	-9.83289
1722003437.15000	0.03387	-0.01227	-9.82451
1722003437.20000	0.03866	-0.00150	-9.82810
1722003437.25000	0.02549	-0.00629	-9.81972
1722003437.30000	0.02908	-0.00629	-9.82571
1722003437.35000	0.02549	-0.00629	-9.82092
1722003437.40000	0.02429	-0.00629	-9.82331
1722003437.45000	0.03028	-0.00868	-9.82690
1722003437.50000	0.02908	-0.00868	-9.82092
1722003437.55000	0.02070	0.00209	-9.81853
1722003437.60000	0.02908	-0.00150	-9.81374
1722003437.65000	0.02669	-0.00270	-9.81972
1722003437.70000	0.02908	-0.01108	-9.81613
1722003437.75000	0.02070	-0.01587	-9.80536
1722003437.80000	0.02908	-0.00629	-9.81853
1722003437.85000	0.02788	-0.00749	-9.81493
1722003437.90000	0.03148	-0.01347	-9.81853
1722003437.95000	0.03148	-0.01227	-9.81493
1722003438.00000	0.02429	-0.01108	-9.81374
1722003438.05000	0.02669	-0.01108	-9.81733
1722003438.10000	0.02190	-0.01347	-9.81613
1722003438.15000	0.02429	-0.01227	-9.82212
1722003438.20000	0.02429	-0.01108	-9.82331
1722003438.25000	0.01950	-0.00690	-9.81374
1722003438.30000	0.03031	-0.01525	-9.81644
1722003438.35000	0.03461	-0.01513	-9.81042
1722003438.40000	0.02307	-0.01648	-9.82687
1722003438.45000	0.01472	-0.01672	-9.82245
1722003438.50000	0.01803	-0.01108	-9.83473
1722003438.55000	0.01950	-0.00641	-9.82835
1722003438.60000	0.03031	-0.01464	-9.83179
1722003438.65000	0.02871	-0.00592	-9.83989
1722003438.70000	0.03215	0.00636	-9.82196
1722003438.75000	0.03289	-0.00580	-9.81902
1722003438.80000	0.02245	0.00034	-9.82147
1722003438.85000	0.02908	-0.00310	-9.81214
1722003438.90000	0.02933	0.00280	-9.82258
1722003438.95000	0.02061	0.00697	-9.82368
1722003439.00000	0.02675	-0.00653	-9.81632
1722003439.05000	0.03289	-0.00064	-9.82712
1722003439.10000	0.02503	-0.00518	-9.82221
1722003439.15000	0.02871	0.00636	-9.81411
1722003439.20000	0.02564	0.00329	-9.83559
1722003439.25000	0.02908	-0.00555	-9.81153
1722003439.30000	0.02994	0.00231	-9.82430
1722003439.35000	0.01938	-0.00383	-9.82344
1722003439.40000	0.02429	-0.00997	-9.81484
1722003439.45000	0.02000	-0.00580	-9.81926
1722003439.50000	0.03387	-0.00150	-9.83289
1722003439.55000	0.03461	-0.00813	-9.83289
1722003439.60000	0.02478	0.00660	-9.82859
1722003439.65000	0.02122	-0.00236	-9.81853
1722003439.70000	0.03350	-0.00408	-9.82295
1722003439.75000	0.02798	-0.00506	-9.81742
1722003439.80000	0.01472	0.00329	-9.81374
1722003439.85000	0.02429	-0.00150	-9.81733
1722003439.90000	0.02429	-0.00868	-9.82092
1722003439.95000	0.02788	-0.00150	-9.82451
1722003440.00000	0.01472	-0.00629	-9.83289
1722003440.05000	0.02549	-0.00629	-9.83169
1722003440.10000	0.02908	-0.00629	-9.83528
1722003440.15000	0.02908	0.00089	-9.84965
1722003440.20000	0.02429	0.00329	-9.84726
1722003440.25000	0.03387	-0.00629	-9.82571
1722003440.30000	0.04105	-0.00868	-9.82810
1722003440.35000	0.03028	0.00688	-9.83409
1722003440.40000	0.03387	0.00329	-9.81853
1722003440.45000	0.02788	-0.00509	-9.81853
1722003440.50000	0.02669	0.00089	-9.81613
1722003440.55000	0.03626	-0.00749	-9.82451
1722003440.60000	0.02908	-0.00629	-9.82331
1722003440.65000	0.03028	-0.00749	-9.82451
1722003440.70000	0.02908	-0.00629	-9.81374
1722003440.75000	0.02429	-0.00150	-9.82451
1722003440.80000	0.02908	-0.01108	-9.82331
1722003440.85000	0.02429	-0.00389	-9.82690
1722003440.90000	0.02190	-0.00150	-9.82571
1722003440.95000	0.03028	-0.00270	-9.82451
1722003441.00000	0.02429	0.00329	-9.81853
1722003441.05000	0.02788	-0.00629	-9.82810
1722003441.10000	0.03387	-0.00389	-9.82331
1722003441.15000	0.02190	0.00568	-9.80775
1722003441.20000	0.02908	-0.00629	-9.81374
1722003441.25000	0.03986	-0.00629	-9.82212
1722003441.30000	0.02908	-0.00868	-9.81613
1722003441.35000	0.01831	-0.00749	-9.82092
1722003441.40000	0.01975	-0.00653	-9.81853
1722003441.45000	0.02613	-0.01439	-9.82442
1722003441.50000	0.01950	-0.00825	-9.83485
1722003441.55000	0.02785	-0.00629	-9.82454
1722003441.60000	-0.04827	0.01692	-9.81889
1722003441.65000	0.10239	0.07904	-9.83633
1722003441.70000	0.24971	0.02207	-9.84910
1722003441.75000	-0.11457	-0.07811	-9.84726
1722003441.80000	-0.22077	-0.07431	-9.85364
1722003441.85000	-0.05944	-0.13373	-9.91601
1722003441.90000	-0.09505	0.08138	-9.92350
1722003441.95000	-0.11519	-0.33423	-10.24027
1722003442.00000	-0.81994	-0.69447	-9.96967
1722003442.05000	-1.66197	-1.09841	-9.57321
1722003442.10000	-2.83844	-0.44596	-10.07440
1722003442.15000	-3.66462	-0.20789	-9.25644
1722003442.20000	-4.61199	0.30680	-8.91941
1722003442.25000	-5.31600	0.84949	-8.90910
1722003442.30000	-5.62001	1.05724	-8.44793
1722003442.35000	-6.45000	1.75032	-8.16984
1722003442.40000	-6.91410	1.17644	-7.55201
1722003442.45000	-6.63846	1.26546	-6.26356
1722003442.50000	-7.29202	1.24901	-6.07436
1722003442.55000	-7.22448	0.31588	-5.56482
1722003442.60000	-7.94276	-0.08499	-4.96136
1722003442.65000	-7.76644	0.23534	-4.23561
1722003442.70000	-8.27352	0.38194	-2.80375
1722003442.75000	-9.36012	0.49244	-1.56983
1722003442.80000	-9.96984	0.31048	-1.70955
1722003442.85000	-9.65258	0.24406	-1.24826
1722003442.90000	-9.29332	0.19531	-1.01732
1722003442.95000	-9.68300	0.01167	-0.77562
1722003443.00000	-9.59082	0.03202	-0.44283
1722003443.05000	-10.09719	0.21278	-0.22376
1722003443.10000	-10.04811	0.30496	-0.14595
1722003443.15000	-10.25761	0.31453	-0.05736
1722003443.20000	-10.09839	0.28101	0.00728
1722003443.25000	-10.06846	0.16250	-0.05258
1722003443.30000	-9.91643	0.13018	-0.11483
1722003443.35000	-9.85059	0.02244	-0.08370
1722003443.40000	-10.25162	0.14694	-0.10764
1722003443.45000	-9.94037	-0.18346	-0.06934
1722003443.50000	-9.83264	-0.29359	-0.07891
1722003443.55000	-9.59202	-0.50428	-0.09926
1722003443.60000	-9.78236	-0.39415	-0.16989
1722003443.65000	-10.07924	-0.31873	-0.08729
1722003443.70000	-9.95474	-0.27923	-0.07412
1722003443.75000	-9.90925	-0.29359	-0.04300
1722003443.80000	-9.84461	-0.19304	0.03122
1722003443.85000	-9.78954	-0.14156	-0.04180
1722003443.90000	-9.90207	0.05836	0.07192
1722003443.95000	-9.87812	0.06434	0.07791
1722003444.00000	-9.83503	0.19482	0.04080
1722003444.05000	-9.83024	0.16250	0.14135
1722003444.10000	-9.84939	0.10384	0.04798
1722003444.15000	-9.85059	0.13856	0.06235
1722003444.20000	-9.85418	0.16609	0.06474
1722003444.25000	-9.81348	0.13976	0.24430
1722003444.30000	-9.79433	0.12539	0.26346
1722003444.35000	-9.89369	0.13976	-0.71578
1722003444.40000	-9.85897	0.13736	-1.11799
1722003444.45000	-9.82545	0.13856	0.06235
1722003444.50000	-9.77278	0.12300	0.22754
1722003444.55000	-9.89212	0.14326	-1.02481
1722003444.60000	-9.88574	0.13614	-0.44774
1722003444.65000	-9.74245	0.11981	0.47494
1722003444.70000	-9.88586	0.13847	-0.84838
1722003444.75000	-9.88770	0.12926	-0.44013
1722003444.80000	-9.73398	0.12558	0.53093
1722003444.85000	-9.90244	0.14178	-0.86826
1722003444.90000	-9.81538	0.13626	-0.06847
1722003444.95000	-9.80421	0.12337	0.21281
1722003445.00000	-9.89802	0.13442	-0.86126
1722003445.05000	-9.77364	0.11649	0.22092
1722003445.10000	-9.88463	0.13785	-0.62553
1722003445.15000	-9.86855	0.14031	-0.47856
1722003445.20000	-9.79402	0.12263	0.07271
1722003445.25000	-9.90207	0.15382	-0.66740
1722003445.30000	-9.72969	0.12300	0.53400
1722003445.35000	-9.89875	0.14362	-0.61730
1722003445.40000	-9.81330	0.12030	0.00986
1722003445.45000	-9.88476	0.14252	-0.62737
1722003445.50000	-9.81416	0.11944	0.00752
1722003445.55000	-9.86450	0.13564	-0.33995
1722003445.60000	-9.81403	0.12373	-0.01187
1722003445.65000	-9.89875	0.14608	-0.57789
1722003445.70000	-9.83859	0.13491	-0.09475
1722003445.75000	-9.86597	0.13552	-0.35112
1722003445.80000	-9.80605	0.12644	0.03810
1722003445.85000	-9.87886	0.14596	-0.49255
1722003445.90000	-9.82361	0.13736	-0.11501
1722003445.95000	-9.84620	0.13736	-0.22895
1722003446.00000	-9.84890	0.12373	-0.21508
1722003446.05000	-9.83724	0.11931	-0.22330
1722003446.10000	-9.83982	0.12539	-0.18905
1722003446.15000	-9.84939	0.12779	-0.23813
1722003446.20000	-9.83503	0.13736	-0.11243
1722003446.25000	-9.85179	0.13018	-0.25249
1722003446.30000	-9.84221	0.12779	-0.19144
1722003446.35000	-9.84700	0.13257	-0.22376
1722003446.40000	-9.83503	0.12779	-0.18905
1722003446.45000	-9.85418	0.13736	-0.22975
1722003446.50000	-9.84461	0.13736	-0.21299
1722003446.55000	-9.84939	0.13018	-0.21778
1722003446.60000	-9.84939	0.13257	-0.20341
1722003446.65000	-9.84939	0.12420	-0.20461
1722003446.70000	-9.84939	0.12779	-0.21059
1722003446.75000	-9.85299	0.12779	-0.20581
1722003446.80000	-9.85418	0.13257	-0.20341
1722003446.85000	-9.85299	0.13257	-0.19862
1722003446.90000	-9.83982	0.13018	-0.19623
1722003446.95000	-9.84461	0.13138	-0.19743
1722003447.00000	-9.85418	0.13736	-0.21299
1722003447.05000	-9.84101	0.13617	-0.20461
1722003447.10000	-9.84461	0.13257	-0.21059
1722003447.15000	-9.84820	0.12539	-0.20581
1722003447.20000	-9.83982	0.13257	-0.19383
1722003447.25000	-9.84580	0.13856	-0.18665
1722003447.30000	-9.84700	0.14215	-0.19623
1722003447.35000	-9.84101	0.13856	-0.20221
1722003447.40000	-9.84461	0.13736	-0.20341
1722003447.45000	-9.84341	0.12898	-0.19982
1722003447.50000	-9.84700	0.13018	-0.20341
1722003447.55000	-9.85059	0.13497	-0.20341
1722003447.60000	-9.84939	0.12779	-0.20341
1722003447.65000	-9.84221	0.13138	-0.20341
1722003447.70000	-9.84448	0.13024	-0.20587
1722003447.75000	-9.84362	0.13638	-0.21201
1722003447.80000	-9.84424	0.12742	-0.21188
1722003447.85000	-9.84154	0.12987	-0.19690
1722003447.90000	-9.84461	0.13908	-0.20611
1722003447.95000	-9.84019	0.13294	-0.21741
1722003448.00000	-9.84743	0.13736	-0.21495
1722003448.05000	-9.84215	0.13503	-0.22490
1722003448.10000	-9.85197	0.12889	-0.21999
1722003448.15000	-9.85394	0.13257	-0.20341
1722003448.20000	-9.84939	0.12938	-0.20660
1722003448.25000	-9.84350	0.13479	-0.21004
1722003448.30000	-9.84411	0.14215	-0.21679
1722003448.35000	-9.83982	0.13343	-0.19469
1722003448.40000	-9.84645	0.13736	-0.20746
1722003448.45000	-9.85062	0.13380	-0.20353
1722003448.50000	-9.84461	0.12791	-0.19887
1722003448.55000	-9.84313	0.13257	-0.20967
1722003448.60000	-9.83982	0.13257	-0.20734
1722003448.65000	-9.84399	0.12840	-0.20759
1722003448.70000	-9.83982	0.13184	-0.21888
1722003448.75000	-9.83982	0.13196	-0.20071
1722003448.80000	-9.83982	0.13736	-0.19997
1722003448.85000	-9.84461	0.12779	-0.20341
1722003448.90000	-9.84596	0.12779	-0.19997
1722003448.95000	-9.84669	0.12779	-0.20071
1722003449.00000	-9.84055	0.11968	-0.21078
1722003449.05000	-9.84461	0.12840	-0.20280
1722003449.10000	-9.84461	0.13454	-0.20059
1722003449.15000	-9.85124	0.12742	-0.21336
1722003449.20000	-9.83552	0.13700	-0.20378
1722003449.25000	-9.83862	0.14095	-0.19503
1722003449.30000	-9.84461	0.13736	-0.20341
1722003449.35000	-9.85059	0.13377	-0.20820
1722003449.40000	-9.86376	0.13257	-0.20341
1722003449.45000	-9.83982	0.14335	-0.20461
1722003449.50000	-9.83982	0.13018	-0.20341
1722003449.55000	-9.83982	0.13497	-0.20581
